,Genre,ZCR_Mean,RMSE_Mean,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
5442,International,0.056816328317,5.4502954483,,-121.73999786,149.53964233,-44.549602509,41.627883911,-18.575918198,2.2270107269,-4.9545965195,7.7367572784,-11.832393646,4.2855072021,6.1315360069,8.1364517212
5443,International,0.053422622383,5.4987621307,,-125.75550842,156.37599182,-42.718624115,43.43106842,-18.941003799,2.0840673447,-7.6807584763,7.1770086288,-5.9729213715,7.6935558319,7.2822403908,8.9053258896
5444,International,0.052524548024,4.9866671562,,-135.72392273,162.4624176,-43.616867065,41.31690979,-18.949449539,-0.8798058629,-7.3392124176,5.8987050056,-3.7995491028,5.3509640694,5.2330765724,7.9053106308
5445,International,0.051882311702,5.8093967438,,-115.96112823,154.49511719,-42.524551392,42.496902466,-20.697324753,4.2676095963,-12.2902565,10.188026428,-7.5728111267,4.7436861992,1.8924518824,8.1695404053
5446,International,0.049500599504,6.0308232307,,-115.75263977,160.93089294,-40.827781677,34.632183075,-20.896713257,3.0208230019,-14.591220856,11.098115921,-6.3508644104,1.1696130037,4.6319141388,10.805922508
5447,International,0.033354755491,5.5360336304,,-151.52308655,189.28106689,-27.027973175,40.506183624,-9.0427408218,10.303231239,-2.4434485435,4.6439056396,0.37132540345,1.8643093109,1.0705362558,-2.389803648
5448,International,0.036185029894,5.1305961609,,-147.71203613,186.29322815,-32.149608612,35.167850494,-14.514358521,10.249451637,-4.4359741211,3.2209720612,-1.0825688839,0.18504662812,-0.39362537861,-3.9305639267
5449,International,0.039608549327,5.8452167511,,-120.74419403,174.9881897,-34.630092621,42.403152466,-17.664112091,13.575733185,-6.2485795021,6.0386052132,-2.84902668,1.5851323605,-0.31842502952,-1.9791454077
5450,Instrumental,0.034290984273,4.1165733337,,-272.6673584,205.46321106,-15.749728203,-15.596506119,-1.7040617466,-28.734678268,-19.724344254,-17.427324295,-14.054450989,2.1178967953,-2.7276246548,-6.4219236374
5451,Instrumental,0.051458701491,6.1656517982,,-198.53416443,216.68736267,-67.479438782,-17.766664505,31.101003647,-38.952388763,-27.681398392,3.5965631008,-23.346797943,-18.589830399,5.7078466415,-8.0482368469
5452,Instrumental,0.073100939393,2.8083574772,,-228.65390015,215.54141235,-98.365463257,-3.5345342159,28.414321899,-32.216320038,-1.1329084635,-1.0494618416,-15.801628113,4.7660398483,-1.8507461548,-9.8013029099
5453,Instrumental,0.057009804994,2.6956822872,,-265.29772949,210.63902283,-73.492103577,-16.490472794,23.734430313,-23.843883514,-12.535372734,-12.698451042,-18.229139328,0.080240547657,-6.2828345299,-12.443083763
5454,Instrumental,0.055955782533,4.1314816475,,-212.04226685,208.85801697,-85.152282715,-8.1643161774,47.811351776,-17.741622925,-9.1041603088,2.1780693531,-18.401239395,-5.4279837608,-1.1420074701,-12.935333252
5455,Instrumental,0.030062254518,3.7269129753,,-269.60687256,153.40681458,6.5062661171,5.7404332161,-9.139166832,-12.862769127,-15.684103012,-7.9716110229,0.440934062,-5.108932972,-5.541911602,13.147977829
5456,Electronic,0.11617943645,4.0165009499,,-162.53163147,92.404747009,-14.168377876,39.413059235,7.4432954788,14.928868294,5.1552453041,2.0055682659,11.202993393,6.1173233986,10.889144897,5.1656775475
5457,Electronic,0.085229001939,3.4275553226,,-169.46861267,113.83065796,-15.636914253,27.492513657,4.5611371994,8.5204267502,-3.4974651337,4.5146241188,-3.8545908928,1.8271207809,0.039744690061,3.9741866589
5458,Electronic,0.035609807819,8.3647356033,,-51.988243103,94.548934937,-16.948736191,26.372077942,-8.8464403152,12.671635628,-8.415143013,7.9665875435,-8.4216251373,6.9033837318,-9.1049594879,6.1113200188
5459,Electronic,0.044976104051,4.7661318779,,-123.52328491,104.50675964,-10.325758934,27.343755722,-3.8491299152,15.758989334,-2.6946866512,9.1515350342,-2.2239501476,8.43338871,-0.90252071619,9.1123046875
5460,Instrumental,0.011624131352,2.6910970211,,-430.72918701,156.00621033,85.007606506,35.309402466,20.754760742,17.570468903,10.104519844,2.2727925777,-1.3418440819,-2.9134893417,-4.7685627937,-6.7504959106
5461,Instrumental,0.011871536262,1.8769803047,,-410.91949463,118.86467743,64.071411133,31.926141739,18.8972435,14.364164352,8.5852098465,2.9960327148,-0.57708799839,-1.4121665955,0.79632711411,3.6648802757
5462,Instrumental,0.010934970342,1.9658274651,,-401.4602356,135.65982056,74.944740295,38.392913818,25.088737488,18.18265152,9.8178119659,4.1630368233,1.3183709383,0.42074230313,-0.094425141811,-0.51959979534
5463,Instrumental,0.013736261986,2.2826647758,,-394.13357544,124.49494934,56.396015167,28.253728867,18.141897202,13.055357933,9.7100086212,7.7441067696,6.6957845688,6.7193851471,4.8028030396,1.6057004929
5464,Instrumental,0.011202633381,1.5995701551,,-424.25259399,125.79353333,66.229766846,40.016143799,28.609966278,22.024028778,14.495532036,11.026392937,10.437808037,11.072281837,6.6455235481,-0.4990375936
5465,Instrumental,0.016888380051,1.3528519869,,-395.80950928,129.94425964,65.608161926,30.345300674,13.940293312,9.4669713974,2.1140580177,-1.3119198084,-3.8818843365,-0.54248595238,1.0032403469,2.0424599648
5466,Experimental,0.048189230263,1.9086390734,,-239.94642639,165.57171631,-27.365821838,34.595333099,-0.88262718916,18.844209671,-17.843606949,2.6294836998,-1.562535882,-5.5437841415,-10.842754364,-4.6115732193
5467,Experimental,0.031285975128,3.5102677345,,-199.74189758,179.20262146,-21.447023392,32.575069427,5.3760137558,11.16169548,-4.0412287712,8.234875679,-1.0165811777,-3.5529537201,-0.83023691177,1.5284187794
5468,Experimental,0.038557641208,3.1546986103,,-213.77241516,184.75933838,-25.968950272,24.346744537,4.1170749664,7.3034706116,-0.91203719378,6.2093267441,5.8708786964,-1.6513808966,5.0783052444,6.5603785515
5469,Electronic,0.053289663047,7.3252367973,,-184.53807068,84.660926819,35.54983139,43.115699768,-0.77424299717,35.474349976,2.3151500225,19.651884079,-6.7791910172,9.3411197662,-3.3047370911,9.3794717789
5470,Electronic,0.033771302551,6.0603685379,,-196.12600708,115.05955505,24.142030716,51.264411926,-4.0472478867,28.403236389,4.2197666168,18.12433815,2.7301211357,8.1514062881,2.2744085789,3.1013236046
5471,Electronic,0.10596947372,5.7424726486,,-128.29649353,77.043128967,20.272701263,62.469535828,-13.133425713,29.647605896,0.29426831007,11.229641914,-6.0483970642,5.7840118408,-1.5723127127,10.743168831
5472,Electronic,0.067338585854,1.4187874794,,-164.18688965,134.36082458,-7.7393813133,-4.8320860863,-10.235799789,6.041873455,-2.8197157383,-4.4358897209,-2.2255039215,-2.5996921062,0.28417462111,-2.6030070782
5473,Electronic,0.055590353906,4.3487291336,,-188.27828979,108.77339935,1.5937933922,30.126329422,-5.296807766,25.087945938,-4.7231955528,16.063568115,1.5243750811,13.432049751,0.31725615263,6.5329499245
5474,Electronic,0.026774125174,3.9506573677,,-274.54098511,133.42289734,24.63760376,33.988651276,8.201921463,19.111307144,6.1503529549,11.115449905,1.8095347881,8.122636795,-0.50677466393,5.8278036118
5475,Electronic,0.07469072938,4.9950551987,,-121.49365234,103.19991302,-8.5993528366,33.213878632,-20.074333191,27.617176056,-11.822205544,16.727754593,-6.1644406319,18.259735107,-4.7037706375,14.792776108
5476,Electronic,0.092828407884,3.7685029507,,-146.5738678,92.470542908,-15.009489059,42.318733215,-14.256409645,24.714912415,-5.8628745079,15.28042984,-4.519112587,9.3007955551,-6.3305487633,10.448227882
5477,Rock,0.093575119972,8.2014532089,,-21.197107315,123.05440521,-41.506542206,43.208457947,-13.423987389,20.077171326,-1.766970396,19.533189774,1.2265965939,15.633929253,-0.21439346671,4.8188023567
5478,Rock,0.10134347528,5.0689082146,,-62.818546295,127.95320892,-64.516433716,45.853065491,-3.3831441402,20.752128601,-5.1730909348,15.804867744,-7.49842453,6.9994969368,-0.81795078516,3.5786669254
5479,Rock,0.092958644032,4.5070776939,,-107.23374176,118.82472229,-43.681400299,38.872493744,3.9810321331,19.370405197,-3.9736735821,13.545061111,-6.7776317596,4.5265059471,-3.8010392189,1.9808301926
5480,Rock,0.066216818988,2.6725244522,,-183.63111877,147.19946289,-31.438472748,36.251285553,4.0076398849,7.8944835663,-9.0246839523,-0.024444514886,-8.8783626556,0.75954025984,-3.843419075,-0.92366671562
5481,Rock,0.10467465222,4.2532687187,,-107.37104034,118.44174957,-58.660640717,39.463516235,-6.6399025917,12.042606354,-5.0891866684,9.5830116272,-10.981459618,8.2126893997,-1.315212965,1.464070797
5482,Rock,0.062711700797,2.7221596241,,-237.9289093,183.05406189,-67.704338074,8.802986145,23.205877304,-18.010532379,2.0903868675,-0.3321416378,-14.562199593,-1.5785484314,-0.65979725122,-5.8228592873
5483,Instrumental,0.015302926302,2.4523043633,,-401.82177734,189.71821594,94.181137085,49.661403656,8.9383020401,-4.323802948,1.5901404619,-3.8253982067,-13.501801491,-4.3633041382,3.4947659969,-0.53543812037
5484,Instrumental,0.028847508132,2.9426255226,,-248.41390991,158.13433838,-4.4334187508,31.2423172,12.169026375,17.089033127,-6.49406147,-9.5523576736,-0.55114918947,7.3200759888,-2.2890658379,-14.21698761
5485,Instrumental,0.021074950695,1.5532120466,,-414.33370972,175.248703,60.805763245,12.417803764,2.1305918694,-4.604467392,-7.9413266182,-8.653172493,-6.4054822922,-3.5480670929,-3.6485791206,-5.6029305458
5486,Instrumental,0.017067490146,1.7946751118,,-403.40359497,199.46664429,69.979728699,4.4520540237,1.5621020794,5.3943138123,-0.36934831738,-5.2281341553,-4.6667914391,-2.511906147,-1.9253953695,-2.1483724117
5487,Instrumental,0.057511657476,5.2576489449,,-140.53144836,142.64971924,-18.316068649,40.605106354,-1.9577997923,22.883413315,-22.381023407,19.953552246,-10.493481636,1.6066412926,-9.8815908432,5.5631966591
5488,Instrumental,0.02199444361,2.092694521,,-364.02075195,180.64984131,52.011760712,1.2606425285,2.9800534248,0.88480526209,-4.2311382294,-4.9851322174,-5.3468227386,-6.820286274,-8.0378341675,-9.7849235535
5489,Instrumental,0.049993310124,4.3195981979,,-173.07250977,119.08179474,-13.124886513,54.549381256,-0.53303486109,38.574611664,-11.832555771,10.668231964,-12.298796654,7.3636074066,-10.21850872,-1.1518450975
5490,Instrumental,0.023989090696,3.8916633129,,-219.91844177,173.75628662,-13.362419128,27.51332283,10.848381042,12.437194824,4.6642832756,1.1738225222,3.8334436417,5.8199048042,6.6816596985,-0.40073511004
5491,Electronic,0.044291496277,5.8022956848,,-93.800468445,114.78557587,-1.9243369102,34.587116241,-7.9512581825,16.874563217,-4.601896286,6.9384951591,-9.3009538651,6.9356989861,-8.0106945038,4.5143585205
5492,Electronic,0.054723143578,5.7247242928,,-89.012962341,118.96312714,-3.1067121029,35.20300293,-9.1948261261,17.759801865,-1.1131875515,10.016782761,-6.6790747643,8.7101640701,-6.2269916534,7.9026198387
5493,Electronic,0.050554960966,5.4242286682,,-113.6100235,137.92097473,-11.661945343,32.910419464,1.3912277222,15.691578865,-2.0183775425,1.4186432362,-9.4118585587,1.0141586065,-10.3701334,-2.0839886665
5494,Electronic,0.044222846627,5.2188363075,,-119.21557617,125.71860504,7.2830271721,37.814571381,-0.59709060192,23.257492065,-1.3634148836,8.0200653076,-7.4915523529,6.1617102623,-10.505073547,1.8080254793
5495,Electronic,0.056019548327,5.9083352089,,-111.8011322,111.23801422,13.810307503,40.514167786,-5.56640625,26.171232224,0.80026644468,5.9578361511,-8.2570877075,11.185811996,-9.6894931793,1.4756871462
5496,Electronic,0.0490555875,6.075753212,,-113.02805328,111.16104889,11.552593231,47.510669708,-3.4268260002,20.015188217,-1.4847148657,7.2331027985,-8.2695112228,10.509197235,-6.8572878838,2.9466295242
5497,Experimental,0.039073444903,2.1754124165,,-257.78799438,174.75808716,-20.982725143,25.209770203,13.413458824,15.678162575,-16.989046097,-1.8395125866,0.3460637331,-7.8922576904,-5.9703893661,-0.4739240706
5498,Experimental,0.048010516912,1.1271929741,,-366.10043335,103.97422028,-2.4046089649,28.982629776,16.618984222,9.0701122284,11.619359016,6.9375567436,7.5895061493,4.3906736374,1.1359428167,4.8789858818
5499,Experimental,0.053821496665,2.379737854,,-272.39611816,119.92428589,-10.196411133,8.269282341,-12.741301537,-4.8069400787,2.1378955841,-2.3770647049,2.8727846146,-1.8383632898,-1.1121685505,1.2306263447
5500,Experimental,0.046632766724,1.9813673496,,-287.60925293,142.65539551,-14.373435974,27.634752274,8.5984306335,0.91626536846,-4.8072419167,-4.9961872101,-3.552036047,1.5779926777,-4.8081541061,-0.39552342892
5501,Instrumental,0.029939526692,3.1365032196,,-311.1411438,165.38723755,38.392536163,15.51012516,11.290369987,12.048360825,-0.61031860113,-2.8584835529,-12.41936779,-7.4409947395,-0.79945218563,1.8762784004
5502,Instrumental,0.022461242974,4.2690982819,,-277.53884888,155.17286682,36.377609253,36.131969452,19.280538559,2.3623116016,-4.46159935,-1.7409971952,-9.4534730911,-11.256464958,-12.804128647,-10.973210335
5503,Instrumental,0.01842312701,5.0553421974,,-299.48950195,133.63546753,45.493076324,41.717552185,24.741704941,18.995405197,6.1534261703,10.180696487,4.7796759605,1.048682332,-1.4661334753,-0.85516619682
5504,Folk,0.065702445805,5.5201206207,,-149.46853638,107.48651886,-1.9002918005,40.491413116,-8.7210226059,21.275751114,6.5815768242,12.622340202,5.7570014,8.3806200027,6.7901549339,8.3436603546
5505,Folk,0.057884987444,4.7889261246,,-141.64250183,145.61427307,-32.367786407,34.426208496,-1.4217526913,13.385991096,-3.258105278,6.7816448212,-5.3355488777,1.051761508,-0.94416069984,0.8328012228
5506,Folk,0.039705488831,5.7663607597,,-135.84603882,162.55471802,-13.493155479,59.254898071,-14.321111679,25.985712051,2.170466423,9.2489643097,2.1071221828,0.50596863031,1.5173450708,1.429828763
5507,Folk,0.032675992697,4.7618751526,,-229.33459473,191.22958374,-10.042182922,22.669591904,6.6192450523,-13.762367249,6.0607004166,-10.876257896,-13.40322876,-12.391564369,-21.177389145,-9.9783172607
5508,Folk,0.024190766737,4.5169463158,,-231.3183136,175.02688599,11.103850365,17.710334778,14.789160728,17.582183838,2.0033917427,13.632036209,0.62784576416,-7.6052927971,8.8103141785,-2.4047276974
5509,Folk,0.048920128495,2.7656159401,,-235.09121704,120.16214752,9.0827045441,15.527898788,5.3574585915,13.535391808,-8.6183977127,23.311069489,0.81038069725,-5.7527604103,1.8883872032,-10.087504387
5510,Folk,0.022539164871,4.2428402901,,-255.2610321,166.63330078,11.899235725,31.809734344,12.873589516,23.325387955,2.0757410526,11.19802475,0.8619684577,-6.6508512497,5.1525812149,-4.582151413
5511,Folk,0.042345087975,3.1832633018,,-261.24926758,134.67871094,9.1253414154,29.201433182,3.4294147491,14.614028931,-1.8530615568,7.1938958168,-7.441013813,-12.528108597,0.21825201809,-16.377355576
5512,Folk,0.024680390954,1.718488574,,-322.85040283,179.99275208,-7.5444550514,43.076778412,11.944705009,5.1993374825,4.9689631462,1.8957529068,6.916844368,-11.304225922,-6.6686897278,-7.9633803368
5513,Folk,0.027593445033,2.1199498177,,-295.01953125,194.07859802,-8.5008773804,33.768737793,3.4147031307,-1.0161846876,2.0444784164,1.3651480675,5.9086470604,-7.2403497696,-4.3078789711,-7.6737360954
5514,Electronic,0.14610624313,2.4396464825,,-196.51835632,78.815536499,-20.386672974,19.192447662,-7.2221775055,26.858226776,-8.5621204376,13.530765533,-1.4387016296,8.6176643372,-12.272987366,9.2461252213
5515,Electronic,0.065246522427,7.3293018341,,-80.822380066,130.46522522,-33.496276855,23.056295395,-2.4079356194,21.802381516,-4.8915433884,8.5689067841,1.2553002834,4.9249420166,-3.2401747704,6.1252880096
5516,Instrumental,0.016834437847,3.5552167892,,-348.36523438,169.30073547,51.339408875,22.689369202,20.634460449,17.880842209,10.030713081,4.2828960419,3.6607637405,3.2734611034,0.18875001371,-2.6159470081
5517,Instrumental,0.011244019493,2.4044265747,,-366.57025146,122.03542328,60.812732697,40.753643036,28.802276611,22.261739731,14.281895638,11.788868904,8.5913410187,3.9573056698,0.16667114198,1.4880084991
5518,Instrumental,0.012786110863,3.7257027626,,-333.67425537,150.77946472,72.395126343,33.905902863,20.797771454,20.742338181,10.204482079,2.1541099548,1.0540819168,2.974260807,0.41646131873,-2.3245122433
5519,Experimental,0.028065018356,5.6170558929,,-139.52987671,159.5688324,-22.862382889,45.602256775,-2.4126329422,25.466825485,-3.3999326229,15.031228065,-1.1889711618,14.58048439,2.9675216675,7.9573707581
5520,Experimental,0.052854046226,2.6998989582,,-199.47410583,121.49694824,-22.432378769,37.743652344,6.7336502075,26.31388092,-8.5616960526,16.618179321,4.9657077789,10.63492012,1.4160599709,9.9826745987
5521,Instrumental,0.040108412504,5.4099187851,,-198.06663513,197.39587402,-30.211795807,-0.29649755359,3.1377868652,-2.1425833702,5.8592238426,10.323513031,-5.5596003532,-6.9930305481,-3.7468774319,-10.944033623
5522,Instrumental,0.027108680457,4.6563057899,,-215.70957947,202.75358582,-11.420210838,10.413854599,21.020174026,-5.6397953033,-5.2089476585,2.4842891693,-6.6443901062,0.25140160322,-2.9948894978,-6.7445015907
5523,Instrumental,0.03410834074,5.6014738083,,-222.79098511,175.83586121,-5.8584589958,-4.1327600479,-12.204433441,4.4369730949,9.298283577,17.733600616,-4.7371368408,-24.604631424,-31.002462387,-24.593578339
5524,Electronic,0.028591880575,4.2600026131,,-244.23884583,172.45175171,0.61931920052,24.237401962,28.335283279,14.323815346,-0.73699688911,9.745675087,5.9096455574,0.64604115486,-0.81342589855,3.0226733685
5525,Electronic,0.073340594769,4.6923146248,,-175.76010132,104.51038361,-2.4092259407,44.686389923,6.5891256332,25.166849136,-2.177898407,2.6741147041,-6.1846780777,1.8304514885,-9.2769184113,3.4077634811
5526,Electronic,0.083548210561,4.4236311913,,-230.12844849,119.61384583,-3.1987507343,19.854829788,2.2375504971,11.438293457,2.0961940289,5.7879238129,2.2163043022,4.9073820114,1.2760179043,1.5872216225
5527,Electronic,0.041122697294,6.8005032539,,-131.07356262,140.58370972,-23.059383392,37.677062988,-1.8324155807,18.107339859,0.56370717287,8.6281442642,0.20790207386,10.270362854,-1.2016731501,6.9541687965
5528,Electronic,0.037218876183,8.98117733,,-188.05984497,124.85838318,-10.537316322,37.095809937,18.575540543,28.450601578,10.904490471,12.673352242,11.015298843,14.99699688,10.049459457,9.6018724442
5529,Electronic,0.0685730353,6.1947412491,,-152.02061462,102.18914795,-16.128170013,27.164197922,-8.8243732452,14.956654549,1.6921645403,11.341211319,4.4135222435,8.6252393723,-1.4571038485,6.2942304611
5530,Electronic,0.062704309821,6.7304019928,,-140.91661072,117.42281342,4.3814501762,29.636289597,-12.418897629,23.964694977,0.53051775694,11.15263176,-0.94605970383,7.2944355011,-3.6332776546,6.8889279366
5531,Electronic,0.081161051989,4.8016109467,,-162.7660675,116.07359314,-45.641212463,25.251228333,-20.873373032,11.812296867,-9.4664888382,1.8441499472,-6.119852066,1.9609726667,-8.4095678329,1.321480751
5532,Electronic,0.079185076058,5.0373673439,,-240.65870667,74.95980835,0.074087828398,22.531604767,-0.59157347679,11.013151169,-3.1183400154,8.3064012527,-0.82704991102,4.4879961014,-3.0016651154,2.8002517223
5533,Experimental,0.024530453607,7.9697833061,,-187.73344421,180.42366028,-13.793390274,33.823394775,20.595159531,7.4641051292,-1.3586229086,5.1306200027,9.8548078537,13.128451347,10.287060738,8.4499759674
5534,Electronic,0.10905510187,6.9786205292,,-82.432876587,92.528244019,5.6512908936,38.265594482,-2.8969759941,23.52507019,-1.2706774473,15.937145233,-6.7173829079,6.9970707893,-7.2521033287,7.1134324074
5535,Electronic,0.078408040106,5.1820473671,,-138.69651794,119.02515411,1.5620057583,26.580984116,-2.4364314079,12.439815521,3.3152940273,15.173118591,4.0257563591,4.759013176,-1.5147652626,12.127408028
5536,Experimental,0.031637847424,0.90740519762,,-292.80212402,174.35342407,-10.774505615,14.668416023,3.9062626362,4.9063439369,10.400819778,4.4445776939,7.9378476143,6.218225956,4.3006534576,3.9252176285
5537,Experimental,0.035640753806,3.7291312218,,-190.49331665,188.3026886,1.1778116226,-6.6311597824,24.070362091,-2.3612341881,-4.5969662666,-4.9536805153,3.483071804,-3.3398005962,0.69243472815,-1.4630006552
5538,Hip-Hop,0.11219321936,1.6278903484,,-210.52023315,108.93216705,-29.725217819,33.700679779,-10.86127758,18.92395401,-9.4995737076,8.1436462402,-1.832212925,6.8273591995,-8.4346609116,3.6286213398
5539,Hip-Hop,0.05118015781,2.4662890434,,-209.38119507,136.07672119,-13.171159744,44.18050766,-2.9830582142,15.929675102,-2.4490952492,6.7853569984,3.2690684795,1.3121224642,0.71007245779,0.062493026257
5540,Hip-Hop,0.067270517349,1.4730221033,,-246.59481812,117.10619354,-14.994829178,43.989048004,-7.012819767,16.702045441,2.2651467323,6.0117330551,-1.3937181234,3.0089447498,3.6327056885,4.8188180923
5541,Hip-Hop,0.018144134432,2.5521097183,,-328.04922485,146.60971069,27.009080887,27.528972626,13.390975952,22.749450684,18.063508987,12.71571064,5.1993737221,4.0303654671,4.5224890709,2.8659291267
5542,Folk,0.05276402086,4.8597517014,,-153.0914917,138.11326599,-7.8605365753,12.775406837,3.9256398678,16.993549347,-0.95398795605,4.7188091278,-0.4658202827,5.9114937782,-2.3415987492,-1.5717184544
5543,Folk,0.039636276662,3.0012376308,,-226.48033142,154.39083862,-8.7915592194,29.15838623,3.6457271576,23.68778038,7.3634996414,8.783949852,-0.24095121026,3.0576426983,-0.76505637169,-1.7279056311
5544,Folk,0.030833562836,4.6975502968,,-182.48806763,167.61219788,-7.5625238419,31.216794968,8.0374860764,20.100542068,-0.99620962143,4.625813961,1.2166343927,8.870470047,-3.0063760281,-2.9364299774
5545,Folk,0.048136889935,5.1908125877,,-171.5018158,149.96392822,-11.278125763,32.218338013,14.102221489,33.216964722,5.5948810577,16.954122543,2.1595249176,-0.087969213724,-11.647215843,2.4462366104
5546,Folk,0.024339212105,3.2541754246,,-265.91027832,172.53579712,17.606904984,9.6766529083,19.027492523,12.096206665,-4.3105688095,-13.246676445,-10.483779907,-4.2982826233,-5.3679962158,-10.575838089
5547,Folk,0.044786710292,3.4386787415,,-236.54420471,167.34721375,-2.6392233372,22.379980087,11.459029198,15.432092667,-7.0410132408,-14.403670311,-8.92192173,-4.7913527489,-8.7620811462,-6.3289055824
5548,Folk,0.033046420664,4.205561161,,-197.80401611,159.78317261,-14.229821205,33.931331635,10.399908066,12.998526573,10.019171715,8.5612640381,-7.3351454735,6.0288610458,2.199357748,6.1106438637
5549,Folk,0.032742425799,4.3239774704,,-193.53181458,165.34251404,-1.7880208492,27.880945206,14.432037354,19.798019409,-2.4416151047,-5.6842308044,-7.7905321121,-5.7083921432,-2.8526446819,-2.7868611813
5550,Folk,0.027518516406,3.873067379,,-255.9929657,190.35067749,20.480905533,-0.12450733781,13.995774269,12.902402878,-0.75244706869,-6.9743075371,-4.3584747314,-3.0437362194,-6.9908380508,-8.9719047546
5551,Folk,0.019912457094,4.0581111908,,-269.85494995,178.95391846,27.103145599,20.921516418,21.665752411,24.268491745,9.1796741486,5.2476854324,7.1107635498,5.9994983673,-2.0828073025,-7.0674600601
5552,Folk,0.025267412886,2.7761156559,,-297.73681641,168.11813354,25.045265198,23.614658356,18.736602783,17.54199791,9.5872421265,5.4999933243,-0.78326803446,-1.9597437382,-1.862030983,-4.5253095627
5553,Folk,0.05430373922,5.4186420441,,-117.75753021,132.96456909,-15.160842896,38.510025024,-7.0511441231,32.760501862,-5.9671449661,14.314688683,-8.6545124054,0.82151961327,-4.6408557892,-0.067740477622
5554,Experimental,0.048755753785,5.8225488663,,-171.6335144,142.78399658,-19.675567627,42.015193939,18.494674683,19.066215515,5.2590842247,9.3572473526,4.0999670029,6.0497837067,0.26214891672,0.23836289346
5555,Experimental,0.094281122088,6.1935987473,,-108.48499298,114.83748627,-48.188827515,55.813690186,-1.278262496,23.454093933,3.9624667168,12.081541061,4.124171257,10.886757851,1.9537731409,6.8250207901
5556,Instrumental,0.015879841521,2.3499042988,,-365.67236328,139.09321594,58.301528931,23.560884476,17.168102264,12.515370369,4.7063207626,-2.0764667988,-5.279188633,-3.9386878014,0.99817889929,1.8138371706
5557,Instrumental,0.013797537424,2.4031248093,,-361.61083984,154.98103333,30.043119431,28.530134201,29.366760254,20.029666901,13.395803452,14.240119934,6.2754907608,4.7894425392,3.3969144821,-0.095020860434
5558,Instrumental,0.017551817,1.8758391142,,-343.3269043,139.9090271,50.495765686,21.795860291,13.691869736,6.5355916023,2.6987111568,6.0703210831,5.6889224052,5.2572422028,6.6259803772,5.7142300606
5559,Instrumental,0.020705822855,2.2251236439,,-316.00588989,143.58079529,29.984498978,19.430477142,14.359819412,9.7790775299,9.270816803,2.3974785805,-1.3606352806,-1.8427838087,-1.7160141468,0.39726150036
5560,Instrumental,0.015471578576,1.9820574522,,-358.72271729,127.89298248,36.612983704,17.294681549,20.869165421,21.461442947,9.8485660553,4.1825799942,3.3302094936,-1.2094902992,-3.9158349037,-0.58837419748
5561,Instrumental,0.012146660127,1.5210704803,,-400.53991699,114.8314209,53.684234619,27.659132004,20.664859772,18.744117737,12.333661079,7.7638792992,6.3115501404,5.8013935089,4.6162805557,3.6447834969
5562,Instrumental,0.019355973229,2.4117405415,,-328.42095947,134.26754761,33.510601044,21.60550499,13.567007065,6.4752540588,4.9668607712,0.43661257625,1.4942839146,3.035939455,0.080742321908,-0.11822707206
5563,Instrumental,0.016621761024,2.1806697845,,-344.43978882,134.73283386,38.529930115,27.949142456,15.834057808,8.2187013626,6.9341535568,1.3925161362,-1.0532990694,-1.9327018261,-1.7976996899,-0.066181406379
5564,Experimental,0.017845861614,6.3539819717,,-250.89045715,226.9616394,24.598901749,-13.979247093,21.919748306,7.6601409912,-10.658378601,-0.48577398062,2.5745534897,-2.4026577473,-2.1117329597,-3.9472074509
5565,Experimental,0.074899353087,5.3076014519,,-88.238731384,112.7906189,6.629386425,16.903989792,-2.9293291569,15.249560356,-10.818377495,15.705493927,-9.1985740662,5.8657846451,-6.6057572365,-0.75014162064
5566,Experimental,0.02657433413,7.1397461891,,-185.9725647,204.6340332,-34.668861389,1.7803161144,34.864505768,-2.7611029148,3.4019134045,8.5396852493,-4.8458623886,-3.4294896126,-4.6765332222,-14.954558372
5567,Instrumental,0.1067756936,4.64671278,,-200.04666138,182.82463074,-115.01093292,12.087715149,65.415557861,-19.813915253,0.41607284546,8.997836113,-14.99787426,2.3228466511,-4.2302193642,-18.766597748
5568,Instrumental,0.029248667881,7.0950856209,,-163.74552917,176.25213623,0.30488762259,14.039373398,-1.9222192764,9.3510246277,-17.41207695,7.8621821404,-16.628986359,0.88596141338,-7.0628881454,-9.9988517761
5569,Instrumental,0.023202974349,6.0766172409,,-201.29243469,193.98442078,-6.3227310181,10.299416542,12.51539135,1.3864264488,-2.5323314667,-1.7073098421,-2.1545464993,-2.3521740437,-8.2822093964,-12.171057701
5570,Rock,0.038152370602,5.350467205,,-193.26986694,150.4773407,19.482309341,42.559947968,-5.4737606049,21.734157562,4.0727787018,25.257637024,0.59709721804,9.8679161072,-4.5779476166,0.97904348373
5571,Instrumental,0.033070061356,1.7752298117,,-308.59692383,168.7780304,6.8485965729,4.973236084,2.2775921822,1.0180515051,-2.1261582375,-1.3438467979,-1.7515336275,-5.4187216759,-4.5726251602,-0.24238538742
5572,Experimental,0.018248623237,4.1739549637,,-282.19381714,213.11578369,38.219619751,-7.7142686844,11.194371223,6.8888430595,2.4789750576,6.5496506691,1.7601338625,-1.8911232948,0.66555702686,-1.6514589787
