,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12,MFCCS13,MFCCS14,MFCCS15,MFCCS16,MFCCS17
739,Pop,45.58675362482045,0.27529528737068176,123981.0,(-0.0003439028558638586-0.0014067839065487354j),19.03393058463511,0.23299354323804586,83.35433467741936,-19,51,36,13,14,3,15,0,7,10,0,6,-1,-2,-1,0,0,2
740,Pop,23.234471193413125,0.19754832983016968,63459.0,(0.010856579281192635-0.0010213303243783137j),20.291408434289178,0.2280829620927509,129.19921875,-76,113,-6,19,15,-3,4,1,2,0,-3,4,2,-2,4,3,0,0
741,Pop,4.1936711883179605,0.08224742114543915,49911.0,(0.0003306926786288449-0.0007724796011630133j),21.735891982855406,0.23661636240520914,107.666015625,-204,101,26,9,10,5,-9,9,-12,-2,6,-9,-2,-9,-10,-4,-7,-5
742,Pop,29.281867775703482,0.21663905680179596,95231.0,(0.005398286550532173+0.004747771670237884j),17.88213051001297,0.2577146328390428,92.28515625,-37,68,10,23,15,3,11,2,2,4,-1,2,-1,-1,0,-2,-3,-4
743,Pop,35.664737100326946,0.24883988499641418,68412.0,(0.0023301434867398557+0.000843919394159154j),18.077608129738884,0.2531780532764956,135.99917763157896,-50,68,12,36,8,19,10,12,1,10,4,1,2,3,2,1,1,1
744,Pop,29.849600801365117,0.21381981670856476,89872.0,(-0.006341949746272445+0.00437998627188577j),18.323918387409833,0.2667045567880797,117.45383522727273,-47,54,-3,21,13,5,13,1,6,6,1,0,2,-5,0,0,0,1
745,Pop,23.78686893703063,0.1956934630870819,82806.0,(-0.0035592681612110345-0.004561046691955997j),18.75376131568678,0.2694613487339362,117.45383522727273,-71,81,16,8,13,0,12,0,3,3,-3,-1,0,-3,0,1,3,5
746,Pop,24.038254245602086,0.19680255651474,80937.0,(0.005270618308707404+0.0054969821715322355j),18.94985722269453,0.26966471084285815,117.45383522727273,-72,81,16,8,14,-1,12,0,3,3,-3,-1,0,-4,-1,1,3,5
747,Pop,28.091387902598054,0.20901377499103546,84411.0,(-0.0037656710057144788+0.003518040405768468j),18.46904506541455,0.24837918644422588,112.34714673913044,-44,69,11,8,12,7,11,0,9,2,3,0,2,1,0,0,-1,3
748,Pop,14.69980292943315,0.15050417184829712,139534.0,(0.00032729541223160455-0.0016468415178305174j),16.791852072479728,0.26942589232879693,129.19921875,-52,47,13,2,13,9,14,0,9,7,0,1,8,6,3,2,0,2
749,Pop,13.06835366078024,0.1449926346540451,43800.0,(0.00183037080341748-0.0009147069081365539j),20.388576400440225,0.21901552163451005,117.45383522727273,-170,105,31,22,12,-5,11,-2,0,5,-11,-3,1,-6,-2,-7,-2,-1
750,Pop,25.62064594611628,0.2021152228116989,78605.0,(-0.001077110858362848-0.001842269193583355j),19.02415575845503,0.2527107747400107,143.5546875,-78,65,24,25,13,3,16,0,3,4,2,3,1,2,-1,-3,0,-1
751,Pop,25.466247519607233,0.20851439237594604,152492.0,(0.0007772723794295895+0.001412206808950638j),17.27195758429373,0.24942885537349838,112.34714673913044,-14,44,12,10,11,3,12,-2,10,2,5,0,3,1,1,0,-1,4
752,Pop,63.38469780925928,0.3021087348461151,103395.0,(0.0013858719520372241+0.002146154187189774j),17.41914751327127,0.2565101240599879,103.359375,-39,35,8,15,15,10,21,10,13,16,1,3,0,0,7,7,9,6
753,Pop,19.931940911289075,0.16997390985488892,70829.0,(-0.002215633440253409+0.0017066351169705192j),21.18187497918822,0.23843279193935288,129.19921875,-145,62,-23,-18,-14,-28,3,-24,-13,-4,-24,-15,-17,-11,-8,-13,-9,-11
754,Pop,46.11492167161518,0.264274537563324,90112.0,(-0.0005706374296148207-2.682276348622762e-05j),18.454372902745938,0.23619694796436028,129.19921875,-46,55,26,16,7,-3,9,0,8,7,0,1,-1,5,-3,0,-3,-2
755,Pop,38.41614712477768,0.22398193180561066,111010.0,(-0.00013787013363964677+0.0006650357990108102j),17.455445190595686,0.25182602243785884,103.359375,-56,36,11,-6,3,5,3,4,8,5,1,4,0,2,0,-2,-1,-1
756,Pop,39.776103510360606,0.23881706595420837,96431.0,(-0.0004296230439896165+0.002238875117090445j),18.414795153156643,0.24274809205295,89.10290948275862,-80,35,20,26,17,4,13,3,7,5,3,5,3,0,0,-1,3,1
757,Pop,66.63760070184652,0.3092655539512634,102083.0,(0.000194498291529217+0.003084875672299448j),17.385554165458007,0.2568202853377131,103.359375,-39,33,9,16,14,11,21,9,14,15,2,2,0,1,6,8,9,6
758,Pop,17.6176826532933,0.16044111549854279,96547.0,(0.000504359283302548+6.615253566210622e-05j),18.588519131677153,0.2532119823186789,99.38401442307692,-87,64,-12,16,0,0,4,-2,0,0,-5,-4,-3,-4,-4,-3,0,2
759,Pop,40.307084418826406,0.24043165147304535,95889.0,(-0.0009428460485142831+0.0009998542680718931j),18.287235749497068,0.2424395542050206,89.10290948275862,-77,32,20,27,16,5,13,3,7,5,4,5,3,0,0,0,3,1
760,Pop,46.11492167161518,0.264274537563324,90112.0,(-0.0005706374296148207-2.682276348622762e-05j),18.454372902745938,0.23619694796436028,129.19921875,-46,55,26,16,7,-3,9,0,8,7,0,1,-1,5,-3,0,-3,-2
761,Pop,28.91267403031248,0.21230237185955048,74232.0,(-0.004211987298437959-0.000201834252868746j),17.909082753676504,0.25902901368578746,95.703125,-65,65,4,32,16,-5,14,0,9,8,-6,-4,-2,3,1,0,3,1
762,Pop,84.75286474896035,0.3908081352710724,65037.0,(-0.001467189177803911+0.002712373705996105j),21.65994269588802,0.25842272058629273,107.666015625,-6,68,3,28,2,13,1,6,2,15,-8,0,-7,2,0,11,11,14
763,Pop,8.798281848640757,0.12331452965736389,49445.0,(0.0004027793425368103-0.003816947016169808j),19.289922697301968,0.24523026264013661,123.046875,-125,117,0,10,4,2,-3,3,1,4,0,2,-3,-2,-6,-5,-1,-3
764,Pop,20.947606994275972,0.16308584809303284,136407.0,(-0.0036202621807947767-0.00145794405462891j),18.395951227653807,0.24793274054130587,129.19921875,-88,34,-11,2,-4,-6,0,2,-8,5,-9,-7,-3,2,1,10,9,5
765,Pop,12.238091822764073,0.12814632058143616,66377.0,(0.0010511714408788985-0.0014714202837739245j),18.08890024092898,0.24389787947987437,117.45383522727273,-111,85,3,16,2,5,-5,-3,0,1,-5,-5,0,-4,0,1,0,0
766,Pop,33.74833161172518,0.23967128992080688,66092.0,(-0.00414531777840706+0.0003506438918626389j),19.370101583671104,0.23787597382247624,107.666015625,-63,79,42,16,15,10,13,3,4,10,0,3,3,-2,0,-5,-4,-1
767,Pop,22.76674544582491,0.18432168662548065,126505.0,(-0.0008605651610337829+0.0010757763442768692j),16.966702195981966,0.25587578988754534,112.34714673913044,-52,37,14,18,16,5,6,2,0,3,-3,1,0,0,0,-1,2,1
768,Pop,37.864547757322654,0.23348847031593323,102774.0,(0.0017797764914907754+0.0016271991701006312j),17.556988892804505,0.2615845902041314,129.19921875,-29,53,-1,15,1,0,4,-3,-1,2,-7,-5,-2,-3,-4,-6,0,-4
769,Pop,26.105004108626606,0.20776544511318207,63226.0,(-0.0003281386852402402+0.004242941347212738j),15.638628472133773,0.27881298067587523,107.666015625,-30,88,-6,32,8,8,2,6,3,2,1,3,1,2,2,1,-1,0
770,Pop,20.833311733837316,0.16039401292800903,90370.0,(-0.0007953218572178463+0.001513638868623042j),17.32326915851207,0.2540249280667264,123.046875,-91,56,13,15,0,-4,0,0,-4,-2,-2,-3,1,0,1,0,1,0
771,Pop,22.76674544582491,0.18432168662548065,126505.0,(-0.0008605651610337829+0.0010757763442768692j),16.966702195981966,0.25587578988754534,112.34714673913044,-52,37,14,18,16,5,6,2,0,3,-3,1,0,0,0,-1,2,1
772,Pop,30.637357772872193,0.2302093505859375,87195.0,(0.0022573266868284214+0.0005594978620198078j),16.228415792944137,0.28233555097931123,117.45383522727273,9,88,-20,5,-2,0,0,1,-2,0,-6,-2,-1,0,-1,-1,0,1
773,Pop,39.317516310477124,0.25444772839546204,107186.0,(-0.0007942037555217411+0.001173267781799504j),17.71308258704252,0.25262434738655143,129.19921875,-8,54,20,13,9,6,10,6,0,5,-3,0,-1,-2,-2,-3,1,0
774,Pop,33.45769872667193,0.19953878223896027,86723.0,(-0.00048151523161211063+0.0008738073248316046j),18.89419723970158,0.25369969407553883,83.35433467741936,-93,59,32,13,13,-6,2,-7,2,4,-4,2,-3,-5,-1,-1,-3,-1
775,Pop,22.025015010500628,0.17744067311286926,105415.0,(0.0019306078480737616+0.0018697416513903922j),18.93545783841386,0.2652937355958637,95.703125,-68,40,25,35,13,2,12,4,3,10,-2,2,-1,-3,-1,-1,-3,1
776,Pop,35.10557197665813,0.23693351447582245,94565.0,(-0.0007934388682038104+0.0016852824951690088j),18.258781615853017,0.25196383139499984,143.5546875,-38,47,20,23,19,13,14,4,7,8,5,1,1,4,4,2,0,4
777,Pop,35.659805979595546,0.2159966230392456,141725.0,(-0.0008092759926104586+0.0016631891399453626j),17.24096937829823,0.2702035106609447,112.34714673913044,-34,40,17,13,13,7,18,2,4,5,-1,3,2,-2,-1,0,2,4
778,Pop,32.264052968252024,0.21436652541160583,94529.0,(0.0029721993470439713-0.0011001624322164415j),17.425554781717313,0.26995409302337703,103.359375,-42,62,4,24,9,-1,9,-2,3,5,-4,3,-1,-3,0,-1,-1,0
779,Pop,0.9261602894269685,0.03611386939883232,48056.0,(-0.0008548137871591187-0.00014546175000094988j),18.670777498997655,0.2647174901670595,112.34714673913044,-273,103,8,31,12,3,3,0,-3,3,-6,-1,-3,-6,-3,-6,-5,-4
780,Pop,28.059820561787625,0.208894744515419,84515.0,(0.00308721426956345+0.0023448939238429815j),18.513866211856698,0.2487105932077065,112.34714673913044,-44,69,11,8,12,7,11,0,9,2,3,0,2,1,0,0,-1,3
781,Pop,4.9757763570514815,0.0909009575843811,56950.0,(0.0009054103881600087-0.00029858879248660994j),18.591086898159233,0.2548467786837157,143.5546875,-137,100,14,15,2,-1,-2,-1,-5,-1,1,-6,-3,-9,-6,-3,-10,-2
782,Pop,25.878627900218724,0.2010602355003357,66498.0,(-0.0011058668537739186+0.0032511679361210788j),17.272959665583596,0.25150212610152684,129.19921875,-61,64,29,23,16,7,8,6,7,3,1,2,1,0,0,0,1,1
783,Pop,11.486290776773771,0.1411760449409485,55826.0,(0.0006533535540932426+0.00044463717880217603j),19.08260752549659,0.24203941081351724,123.046875,-104,86,28,26,8,5,7,0,6,6,0,2,0,0,1,1,1,1
784,Pop,21.298568489821122,0.17383886873722076,90050.0,(0.00291665436593527+0.0014616556521460926j),19.410838144410818,0.24754941517706242,99.38401442307692,-112,59,14,19,15,-3,6,-6,1,-1,-1,0,1,0,-2,-3,-3,-3
785,Pop,21.852250869756407,0.1891830563545227,80840.0,(-0.0001127326549288813-0.0013447297807097475j),18.328775720474013,0.2591936990314801,117.45383522727273,-81,78,-17,24,8,2,5,1,8,0,0,4,2,5,0,-1,2,7
786,Pop,9.758501719699987,0.12798941135406494,122657.0,(1.7321743309905861e-06+0.0006773743795353762j),17.69560851513483,0.2521598878890888,129.19921875,-50,56,12,11,-2,1,4,0,2,2,-1,2,-4,0,-1,3,3,2
787,Pop,19.790715806750615,0.18817788362503052,97050.0,(-0.0021852057255179152+0.0005999640493821541j),18.64282377802973,0.23703852333550357,103.359375,-46,55,27,19,15,3,5,1,4,1,-1,-2,-7,-3,-8,-3,-2,4
788,Pop,36.92716057959334,0.22451110184192657,113914.0,(0.0012715662495456298+0.0005582919694335136j),16.99597180854956,0.2697786795846357,99.38401442307692,-42,54,17,19,6,2,11,1,7,1,-4,0,-4,-4,-2,-2,0,0
789,Pop,30.863723292390688,0.2095019817352295,109730.0,(-0.0006355885285260985-0.00024887732831665245j),17.646939234687164,0.2667218135017937,99.38401442307692,-47,55,19,24,4,1,6,-1,3,1,-3,1,-4,-2,0,-2,-1,-3
790,Pop,20.43864544569522,0.1913212537765503,97741.0,(0.000827133604937722-0.0006780821188075255j),18.98013601853911,0.2371452704519291,103.359375,-44,55,27,19,14,3,5,1,4,1,-1,-3,-7,-3,-8,-3,-2,4
791,Pop,40.4450296361137,0.2568455636501312,110459.0,(0.00016786270104244343-0.0058413413859047525j),17.402407227939175,0.26634879002458106,117.45383522727273,-8,42,8,17,14,7,5,-1,4,2,-1,0,-2,-1,-3,-1,-2,0
792,Pop,30.67576136167634,0.22056041657924652,96250.0,(-0.0005961660547055644-0.0028522986812433444j),17.46728501318698,0.2602039686209747,107.666015625,-25,60,5,17,5,10,2,4,8,3,0,7,4,0,-2,1,0,1
793,Pop,34.786535630349704,0.2377191185951233,87216.0,(0.0018077157955150385-0.004538966194341746j),18.138271289654046,0.2554552301348646,135.99917763157896,-20,57,16,18,8,14,2,3,1,1,-5,-3,-3,0,0,0,-4,1
794,Pop,23.81009190494444,0.19598577916622162,85163.0,(0.003337560411517573-0.0008025264932856189j),19.30479264179201,0.24023709173065938,151.99908088235293,-42,82,-2,19,13,0,7,0,6,-1,-4,-3,-2,3,0,1,0,-1
795,Pop,52.217392751857304,0.29700225591659546,70516.0,(-0.005921146028245336-0.00020643384868757378j),18.740630977535698,0.258090896279072,103.359375,-36,73,39,20,12,2,11,-2,6,3,-5,-3,-5,-7,-7,-6,-6,-1
796,Pop,34.82829833883416,0.24739903211593628,69779.0,(-0.003914191834786675+0.0016999516363657495j),19.949622654319146,0.20818675812829474,92.28515625,-59,60,27,23,12,7,12,7,13,2,-1,-2,-4,3,2,3,2,1
797,Pop,31.426257972758705,0.19684705138206482,90879.0,(0.001426030134580724+0.002121483753243413j),17.531879991757133,0.232771705412666,99.38401442307692,-125,51,38,14,16,4,12,1,1,9,-2,2,0,0,1,0,0,4
798,Pop,26.12571179294734,0.2058463841676712,121252.0,(0.001553033901688028-0.0038695167565812013j),17.996144155082217,0.26683687382566085,117.45383522727273,-26,46,8,8,6,12,6,2,1,7,-3,1,3,4,1,0,-1,-2
799,Pop,11.07106868332957,0.13540922105312347,63589.0,(0.0020756003125717306-0.00021284256022069243j),19.1094200648168,0.22763015964115305,161.4990234375,-119,85,33,9,17,0,9,-5,4,8,-7,1,-2,-1,0,-2,1,5
800,Reggae,5.44209506486997,0.09100254625082016,64828.0,(-0.0023995584078124643+3.181865693612459e-05j),23.40537521383644,0.25638963380718327,123.046875,-159,104,-10,34,-4,26,-21,23,-14,19,-8,9,-10,1,-6,1,-9,3
801,Reggae,4.2687191918250305,0.07915565371513367,42406.0,(0.0020462936470176016-0.0002672690512639455j),22.187032075222998,0.23613830585698578,151.99908088235293,-190,127,-3,26,-12,23,-8,9,-12,13,-7,1,-14,-3,-10,-3,-9,-3
802,Reggae,5.316556053313557,0.08635707199573517,49778.0,(0.0031246013255201515-8.600098391762635e-05j),21.567324494393336,0.2590239124258517,103.359375,-189,110,3,48,-6,20,-12,15,-13,9,-8,8,-10,-2,-4,-1,-3,2
803,Reggae,5.641914103879202,0.09014400839805603,56246.0,(0.00046063356795094263-0.0013306633915302476j),23.089084975797025,0.23388720200502497,151.99908088235293,-201,104,-15,30,14,31,-7,17,-4,16,-11,12,-5,0,-1,3,-5,1
804,Reggae,6.631993393983464,0.09542986005544662,55964.0,(0.002955198506988912+0.0011930816221850252j),22.36318011441733,0.2630496096285643,123.046875,-175,104,-15,27,-8,24,-10,18,-8,11,-7,12,-6,2,1,7,-3,12
805,Reggae,6.4314867540691925,0.09722928702831268,48376.0,(-0.0010438910324182798-0.001942600373878189j),22.24741274254425,0.24817474591459615,151.99908088235293,-176,116,-21,38,-5,26,-8,15,-10,11,-10,9,-3,2,-2,-1,-9,3
806,Reggae,6.973341227538613,0.10216664522886276,40315.0,(0.0008698435041335584-0.0012345424200965298j),22.467894861396353,0.23707584587948005,151.99908088235293,-207,134,-9,38,6,22,-8,16,-8,4,-4,6,-6,0,0,-2,-6,2
807,Reggae,4.984169884374162,0.08696036040782928,48955.0,(-0.004328717248379687+0.0031064987256384144j),22.625255269216947,0.24816890637051078,151.99908088235293,-192,116,-10,29,0,21,-11,18,-13,14,-7,4,-2,3,-1,-2,-6,-1
808,Reggae,6.5051465023140445,0.09849842637777328,46004.0,(0.0022277692159228513-0.0017185862447400497j),22.917425059474606,0.25031683749340494,95.703125,-194,118,-6,40,-3,25,-9,11,-6,15,-5,5,-6,5,-2,2,-4,4
809,Reggae,4.805975456990025,0.08248119801282883,40138.0,(0.002069111087177198-0.001396862048511964j),22.031852681273694,0.2495192937041502,161.4990234375,-232,131,2,18,11,22,-10,16,-15,15,-8,8,-3,3,-1,3,-4,2
810,Reggae,2.8483932457586256,0.06037881597876549,68086.0,(0.00026181772656657076-0.0006514248014927659j),25.364386430955406,0.23953657319410546,117.45383522727273,-233,87,-22,52,-8,24,-18,1,-9,0,-17,-3,-9,-8,-7,-2,-13,-6
811,Reggae,4.07826364878493,0.07380148023366928,46563.0,(-0.00025669506455976393-0.0012102022847737038j),21.41438461028793,0.258202597405352,123.046875,-198,102,-9,30,-3,20,-5,28,-11,18,-7,12,-4,11,-3,2,-6,1
812,Reggae,3.8502485986369717,0.07076147198677063,75366.0,(0.0036385070464750053+0.001673387298888103j),21.511037775659275,0.26290096297226156,129.19921875,-191,96,-17,24,0,26,-12,19,-9,16,-8,11,-8,5,-1,5,-8,3
813,Reggae,7.7118507171909005,0.10512800514698029,46860.0,(0.0007448315278648125+0.00047296834388862893j),22.509346672509228,0.25598965997734113,123.046875,-206,122,0,29,10,28,-9,13,-8,11,-7,7,-10,1,-6,0,-7,0
814,Reggae,8.744460202263033,0.10933473706245422,42478.0,(-0.0025059323102689583-0.0005253514856625525j),21.543440595058538,0.2379529435071954,129.19921875,-209,105,2,34,15,25,-6,18,-5,8,-1,8,-4,4,-1,3,-4,4
815,Reggae,10.430030198573306,0.12505151331424713,45182.0,(-4.162473471964395e-05-0.000501007511848415j),21.531394073260593,0.24681061524960332,129.19921875,-157,109,8,41,5,25,-12,22,-15,14,-11,11,-10,4,-4,3,-8,1
816,Reggae,18.849815268767816,0.18232540786266327,52514.0,(-0.0008722907969645956+0.0010520643254884618j),21.75352851028425,0.2539410114198049,143.5546875,-76,101,-11,46,-11,31,-9,22,-16,15,-9,11,-7,9,-7,6,-8,8
817,Reggae,11.843889597235773,0.13542358577251434,51655.0,(0.0011367943747850758-0.0017110645077986252j),21.678039476459784,0.24168283968060594,129.19921875,-154,110,-18,36,0,31,-10,18,-7,13,-5,8,-6,6,-2,3,-2,5
818,Reggae,7.173160029898995,0.10224219411611557,51306.0,(0.00036061351004007595+0.0013351954875946324j),20.09493375819371,0.2465708738789475,151.99908088235293,-170,107,-1,46,0,24,-10,18,-10,11,-7,6,-6,2,-2,2,-4,0
819,Reggae,12.227334891815799,0.13258466124534607,47239.0,(-0.0006355519469446868+0.002728573459786121j),22.0802429588919,0.2559452733041003,143.5546875,-184,106,4,38,8,30,-3,20,-1,15,-6,13,-1,6,-3,1,-6,3
820,Reggae,11.373409092381282,0.13462325930595398,37606.0,(-0.0007643621780319708-0.0012427102236377623j),22.12857457967287,0.2413121535914421,129.19921875,-177,113,2,35,1,34,-8,16,-9,14,-2,13,-7,3,0,4,-3,3
821,Reggae,14.336121635452814,0.1508556604385376,61509.0,(-0.0004668310832131886-0.002227750403811887j),20.21639790606344,0.25661523436300615,151.99908088235293,-88,109,-25,40,-8,24,-11,18,-8,17,-8,9,-12,1,-10,0,-7,3
822,Reggae,18.10312865762514,0.1786910891532898,47902.0,(-0.0022214074490201807+0.0001158605896629283j),21.186066785033805,0.24441469822388806,151.99908088235293,-91,98,-23,46,-6,29,-9,25,-10,19,-8,13,-6,14,0,12,0,10
823,Reggae,7.365122460787547,0.1035274863243103,79705.0,(0.00032398996605250167+0.00043318685964474337j),21.072562576493294,0.2351615447400425,129.19921875,-161,78,-19,55,13,30,-7,24,-12,21,-13,12,-7,12,-3,9,-7,0
824,Reggae,9.277401874512464,0.11819986999034882,47812.0,(0.0005921721558406471-0.0002938603061331138j),22.135066814293012,0.24085722982282617,135.99917763157896,-169,110,-8,43,0,26,-14,13,-11,8,-7,10,-8,2,-6,1,-4,4
825,Reggae,9.762747548542173,0.12168321013450623,48884.0,(-0.00013457945885554857-0.002370476114663978j),22.226869226513596,0.23214770881025043,123.046875,-177,110,-15,36,0,24,-3,18,-3,13,-2,8,-5,2,-5,-3,-6,2
826,Reggae,11.035079239656225,0.12924332916736603,49403.0,(-0.000955585337170681+0.0016490060379021378j),22.048021683765125,0.2466905561543438,135.99917763157896,-171,99,-8,49,1,31,-7,15,-1,12,-5,11,-5,3,-6,0,-7,6
827,Reggae,11.018475971999308,0.11701720952987671,57870.0,(-0.0010283723136605165-0.002560966223567525j),21.198052281185618,0.2621796867830816,135.99917763157896,-177,89,4,40,0,23,-9,12,-7,18,-5,6,-9,0,-8,3,-6,2
828,Reggae,3.619047308179686,0.06704939156770706,44931.0,(-0.0018081748522044937-0.0008937485594705948j),20.92128559477042,0.2651107618586893,151.99908088235293,-256,104,-7,56,11,27,5,17,-1,14,-3,10,-2,1,-3,-1,-4,1
829,Reggae,6.458634324786696,0.09676764160394669,28923.0,(0.00019902595410208022+2.1968717620811438e-05j),20.912029601156046,0.2519790848409911,151.99908088235293,-202,111,8,51,1,30,-4,22,-7,11,-4,10,-2,9,-4,0,-4,0
830,Reggae,4.014241199878499,0.07300333678722382,46716.0,(-0.0002553167059718872+0.0024639230986773035j),20.77247128727416,0.2576964300762548,151.99908088235293,-239,98,19,50,2,32,-1,16,-7,16,1,16,2,5,-6,-1,-6,2
831,Reggae,5.290804751733446,0.08260254561901093,38896.0,(0.0012567463016295933+0.0039028024276896124j),21.915047275721165,0.2646998589518375,161.4990234375,-226,103,0,43,10,35,8,21,-3,15,-3,11,1,10,-5,0,-4,0
832,Reggae,2.905725729543707,0.057128116488456726,43634.0,(-0.0008919746686636403-0.0011995448335584992j),20.464059332976777,0.2661874286568825,151.99908088235293,-243,123,-15,38,6,25,3,17,0,8,-2,6,-3,3,-3,0,-2,-1
833,Reggae,3.5018091632254214,0.06865961104631424,39169.0,(0.00017074587831252162+0.0018453271305971187j),21.052537367214484,0.2572360985558279,117.45383522727273,-249,111,11,41,-2,34,0,22,-9,10,-2,8,-1,2,-3,-1,0,0
834,Reggae,4.432001086908817,0.07566257566213608,29557.0,(-0.0003601785209374243+0.0018711833856851622j),21.2362552371961,0.2613153344483676,184.5703125,-238,132,0,41,2,19,7,19,0,11,-1,9,3,2,-7,-3,-4,-2
835,Reggae,3.7122862668321175,0.0665263757109642,40597.0,(-0.0002284796710882554-0.0002059773545468539j),20.452159173620164,0.2591860489315943,107.666015625,-223,114,-4,40,-5,24,0,17,-2,11,-3,6,-5,3,-5,0,-4,0
836,Reggae,4.8991272560315755,0.07359649986028671,39233.0,(0.0012559121695059463+0.0038599104241562703j),22.190334916880264,0.24696617604263563,86.1328125,-236,91,1,45,1,32,9,19,-5,10,-4,7,0,5,-1,5,0,5
837,Reggae,5.245452117650969,0.07659728080034256,41913.0,(-0.0006146587980512679-0.0014204371640615498j),20.201796432561643,0.268096379184481,151.99908088235293,-241,97,-3,45,3,28,9,26,5,12,0,11,3,9,-3,1,-3,0
838,Reggae,3.666440967973163,0.07127335667610168,43419.0,(-0.0010157021632221292-0.0006669467690797287j),22.53341187685685,0.23533017462931036,95.703125,-239,108,-8,32,-8,18,-4,15,-3,14,-4,6,-2,2,-7,0,-3,-1
839,Reggae,7.430579780456549,0.09557825326919556,17184.0,(0.0003717661150721477+0.0003075885474517398j),21.721801917824635,0.2517868916665298,151.99908088235293,-300,99,53,43,18,24,-7,22,1,24,8,20,2,9,1,5,1,4
840,Reggae,1.240203306983583,0.03786486014723778,66966.0,(0.0002589530507531184+0.00035214820779071057j),21.339115548681704,0.23980218616363264,92.28515625,-296,93,-31,29,-18,1,-19,-6,-24,-7,-14,3,-10,-2,-10,-6,-8,-3
841,Reggae,7.868704107803388,0.11670525372028351,39092.0,(0.002342239136421968+0.0008739534238406574j),19.736145716659028,0.23919680070389124,143.5546875,-177,89,9,65,0,15,8,16,0,2,2,0,2,2,0,2,-1,-1
842,Reggae,3.3575751681833013,0.06892533600330353,69985.0,(0.0007975912347744232+0.00011700064210620223j),18.312942015298447,0.24734877628016397,123.046875,-174,79,-24,17,24,15,7,4,3,4,2,1,-2,-1,-4,0,-2,1
843,Reggae,7.184620294244182,0.10795345902442932,50360.0,(0.00030921861509330874-0.0016845083246118796j),19.488477742457253,0.23694585896904072,151.99908088235293,-164,142,-41,41,16,-5,7,5,0,-10,-2,0,-3,0,1,0,1,1
844,Reggae,13.631667349102255,0.1447422206401825,58042.0,(0.0010301277665982014-0.0025281182105598514j),17.560537683481886,0.2632405267307277,172.265625,-104,83,18,28,10,9,9,6,3,2,2,0,3,-2,-1,-1,0,0
845,Reggae,4.937042505065867,0.0876191034913063,148279.0,(-0.002550952184092753+0.003194021964070503j),17.642215908715958,0.257009110455192,161.4990234375,-120,16,25,37,9,13,3,5,4,1,1,2,2,-1,2,3,-2,2
846,Reggae,5.048642098655688,0.09183022379875183,53651.0,(0.000741130198765446-0.0006640312564210948j),18.918234453495295,0.24676498384607612,172.265625,-169,79,15,42,7,17,-5,0,0,0,0,-1,-2,-4,-5,-2,-6,-6
847,Reggae,7.2078891113370185,0.10577420890331268,76169.0,(-0.0016252530370459116-0.0001589219347934521j),19.213063644499762,0.25110975521475626,143.5546875,-140,69,-9,52,3,4,-3,2,-6,-2,-1,-6,-5,-2,2,-1,-2,-2
848,Reggae,8.193055830571524,0.11737848073244095,73658.0,(-0.0009896750374056753+0.0016157490410017876j),19.505954258546737,0.2376751298376839,89.10290948275862,-123,66,8,49,8,25,-5,12,-2,6,-3,7,-2,4,3,4,-2,6
849,Reggae,10.187077750470245,0.12972865998744965,53454.0,(-0.00048696911889846027-0.0013254504288870218j),18.754731438027118,0.25930659239766213,95.703125,-121,89,23,32,8,-2,6,1,-2,-3,0,-5,-6,-4,-3,-6,-6,-4
850,Reggae,10.85874878156652,0.12548062205314636,84146.0,(-0.0012092798817094188+0.0010716913712107046j),18.065547469108896,0.25305134040295035,95.703125,-104,66,-2,24,8,6,1,5,1,2,2,4,4,3,-1,0,1,-2
851,Reggae,8.742343147400256,0.1073368489742279,181906.0,(0.001676240409460737-0.001246595215892282j),15.027297170959635,0.27297560489538747,129.19921875,-154,-1,22,30,2,28,17,13,8,6,9,10,2,1,6,6,-7,4
852,Reggae,22.77817016727062,0.18246814608573914,88855.0,(0.0013914512775124207+0.003503613227674837j),16.260717939976264,0.2590443620746025,99.38401442307692,-85,60,34,19,16,7,9,11,1,0,6,3,5,7,0,3,-2,0
853,Reggae,2.979898927025079,0.0582943819463253,59464.0,(0.0008714625153863159+0.001376277609181575j),17.713911736266038,0.25730371574502975,151.99908088235293,-251,105,2,32,16,8,10,5,0,8,0,9,-1,4,1,4,0,2
854,Reggae,5.922414001484687,0.09293930232524872,67298.0,(-0.0003984088613394121-0.00026929182817252335j),18.965718434697596,0.23396295578277926,151.99908088235293,-182,83,4,12,30,17,6,7,7,8,-2,5,1,-4,2,2,-3,0
855,Reggae,6.869964385045845,0.11061450093984604,54461.0,(-0.0036064866777852185-0.0021357034274335986j),17.156793640313072,0.2555171868636781,129.19921875,-130,84,29,23,8,13,2,2,2,0,2,2,3,3,2,3,0,2
856,Reggae,6.440329147689837,0.09749014675617218,55097.0,(0.00023424363508000145-0.0004643870847841715j),17.854274153698693,0.24944844176156042,151.99908088235293,-162,98,-1,20,12,11,6,4,1,3,0,4,3,-1,2,-3,-6,2
